"Product_ID","Start_Date","End_Date","Unit_Cost_Price","Unit_Sales_Price","Factor"
"220100100443","03AUG2002","31DEC9999","$66.15","$132.40","1.00"
"220100100444","01JAN1998","31DEC9999","$67.25","$134.60","1.00"
"220100100445","01JAN1998","23JAN1999","$66.60","$133.30","1.01"
"220100100445","24JAN1999","15FEB2000","$67.25","$134.60","1.01"
"220100100445","16FEB2000","09MAR2001","$67.90","$135.90","1.01"
"220100100445","10MAR2001","01APR2002","$67.90","$135.90","1.00"
"220100100445","02APR2002","31DEC9999","$67.90","$135.90","1.00"
"220100100446","01JAN1998","22NOV1998","$62.45","$124.70","1.00"
"220100100446","23NOV1998","14OCT1999","$62.45","$124.70","1.00"
"220100100446","15OCT1999","04SEP2000","$62.45","$124.70","1.00"
"220100100446","05SEP2000","27JUL2001","$62.45","$124.70","1.00"
"220100100446","28JUL2001","18JUN2002","$62.45","$124.70","1.00"
"220100100446","19JUN2002","31DEC9999","$62.45","$124.70","1.00"
"220100100447","01JAN1998","31DEC9999","$68.20","$136.50","1.00"
"220100100448","01JAN1998","31DEC9999","$59.05","$118.20","1.00"
"220100100449","01JAN1998","31DEC9999","$30.55","$60.90","1.00"
"220100100450","01JAN1998","01NOV1998","$37.55","$75.20","1.00"
"220100100450","02NOV1998","02SEP1999","$37.55","$75.20","1.00"
"220100100450","03SEP1999","03JUL2000","$37.55","$75.20","1.00"
"220100100450","04JUL2000","04MAY2001","$37.55","$75.20","1.00"
"220100100450","05MAY2001","05MAR2002","$37.55","$75.20","1.00"
"220100100450","06MAR2002","31DEC9999","$37.55","$75.20","1.00"
"220100100451","01JAN1998","31DEC9999","$34.25","$68.60","1.00"
"220100100452","01JAN1998","31DEC9999","$31.05","$62.20","1.00"
"220100100453","01JAN1998","06JAN1999","$35.80","$71.70","1.00"
"220100100453","07JAN1999","12JAN2000","$35.80","$71.70","1.00"
"220100100453","13JAN2000","17JAN2001","$35.80","$71.70","1.00"
"220100100453","18JAN2001","23JAN2002","$35.80","$71.70","1.00"
"220100100453","24JAN2002","31DEC9999","$35.80","$71.70","1.00"
"220100100454","01JAN1998","31DEC9999","$33.35","$66.80","1.00"
"220100100455","01JAN1998","31DEC9999","$38.20","$76.50","1.00"
"220100100456","01JAN1998","31DEC9999","$72.00","$144.10","1.00"
"220100100457","01JAN1998","31DEC9999","$67.30","$134.70","1.00"
"220100100458","01JAN1998","31DEC9999","$61.15","$122.40","1.00"
"220100100459","01JAN1998","31DEC9999","$43.40","$86.60","1.00"
"220100100460","01JAN1998","31DEC9999","$41.45","$82.70","1.00"
"220100100461","01JAN1998","31DEC9999","$42.80","$85.70","1.00"
"220100100462","01JAN1998","31DEC9999","$45.70","$91.50","1.00"
"220100100463","01JAN1998","05JAN1999","$46.05","$92.20","1.01"
"220100100463","06JAN1999","10JAN2000","$46.50","$93.10","1.01"
"220100100463","11JAN2000","14JAN2001","$46.95","$94.00","1.01"
"220100100463","15JAN2001","19JAN2002","$46.95","$94.00","1.00"
"220100100463","20JAN2002","31DEC9999","$46.95","$94.00","1.00"
"220100100464","01JAN1998","31DEC9999","$43.30","$86.70","1.00"
"220100100465","01JAN1998","31DEC9999","$43.85","$87.80","1.00"
"220100100466","01JAN1998","31DEC9999","$36.15","$72.40","1.00"
"220100100467","01JAN1998","31DEC9999","$36.00","$72.10","1.00"
"220100100468","01JAN1998","31DEC9999","$45.05","$90.20","1.00"
"220100100469","01JAN1998","31DEC9999","$36.35","$72.80","1.00"
"220100100470","01JAN1998","31DEC9999","$53.70","$107.50","1.00"
"220100100471","01JAN1998","31DEC9999","$44.80","$89.70","1.00"
"220100100472","01JAN1998","31DEC9999","$43.60","$89.30","1.00"
"220100100473","01JAN1998","31DEC9999","$24.30","$48.40","1.00"
"220100100474","01JAN1998","31DEC9999","$11.95","$23.70","1.00"
"220100100475","01JAN1998","31DEC9999","$31.85","$63.50","1.00"
"220100100476","01JAN1998","03JAN1999","$84.10","$168.00","1.00"
"220100100476","04JAN1999","06JAN2000","$84.10","$168.00","1.00"
"220100100476","07JAN2000","08JAN2001","$84.10","$168.00","1.00"
"220100100476","09JAN2001","11JAN2002","$84.10","$168.00","1.00"
"220100100476","12JAN2002","31DEC9999","$84.10","$168.00","1.00"
"220100100477","01JAN1998","31DEC9999","$10.25","$20.30","1.00"
"220100100478","01JAN1998","31DEC9999","$127.15","$254.10","1.00"
"220100100479","01JAN1998","31DEC9999","$23.65","$47.10","1.00"
"220100100480","01JAN1998","16JAN1999","$22.25","$44.30","1.01"
"220100100480","17JAN1999","01FEB2000","$22.25","$44.30","1.00"
"220100100480","02FEB2000","16FEB2001","$22.25","$44.30","1.00"
"220100100480","17FEB2001","04MAR2002","$22.25","$44.30","1.00"
"220100100480","05MAR2002","31DEC9999","$22.25","$44.30","1.00"
"220100100481","01JAN1998","31DEC9999","$19.95","$39.70","1.00"
"220100100482","01JAN1998","31DEC9999","$19.05","$37.90","1.00"
"220100100483","01JAN1998","29DEC1998","$19.40","$32.20","1.00"
"220100100483","30DEC1998","27DEC1999","$19.40","$32.20","1.00"
"220100100483","28DEC1999","24DEC2000","$19.40","$32.20","1.00"
"220100100483","25DEC2000","22DEC2001","$19.40","$32.20","1.00"
"220100100483","23DEC2001","31DEC9999","$19.40","$32.20","1.00"
"220100100484","01JAN1998","31DEC9999","$17.70","$35.20","1.00"
"220100100485","01JAN1998","31DEC9999","$28.80","$57.40","1.00"
"220100100486","01JAN1998","10DEC1998","$17.50","$34.80","1.01"
"220100100486","11DEC1998","19NOV1999","$17.65","$35.10","1.01"
"220100100486","20NOV1999","28OCT2000","$17.80","$35.40","1.01"
"220100100486","29OCT2000","07OCT2001","$17.80","$35.40","1.00"
"220100100486","08OCT2001","16SEP2002","$17.80","$35.40","1.00"
"220100100486","17SEP2002","31DEC9999","$17.80","$35.40","1.00"
"220100100487","01JAN1998","31DEC9999","$13.25","$26.30","1.00"
"220100100488","01JAN1998","31DEC9999","$26.75","$53.30","1.00"
"220100100489","01JAN1998","21JAN1999","$25.65","$51.10","1.01"
"220100100489","22JAN1999","11FEB2000","$25.65","$51.10","1.00"
"220100100489","12FEB2000","03MAR2001","$25.65","$51.10","1.00"
"220100100489","04MAR2001","24MAR2002","$25.65","$51.10","1.00"
"220100100489","25MAR2002","31DEC9999","$25.65","$51.10","1.00"
"220100100490","01JAN1998","31DEC9999","$26.90","$53.60","1.00"
"220100100491","01JAN1998","31DEC9999","$16.00","$31.80","1.00"
"220100100492","01JAN1998","31DEC9999","$20.45","$40.70","1.00"
"220100100493","01JAN1998","31DEC9999","$14.20","$28.20","1.00"
"220100100494","01JAN1998","24JAN1999","$15.20","$30.20","1.00"
"220100100494","25JAN1999","17FEB2000","$15.20","$30.20","1.00"
"220100100494","18FEB2000","12MAR2001","$15.20","$30.20","1.00"
"220100100494","13MAR2001","05APR2002","$15.20","$30.20","1.00"
"220100100494","06APR2002","31DEC9999","$15.20","$30.20","1.00"
"220100100495","01JAN1998","28JAN1999","$24.70","$49.20","1.00"
"220100100495","29JAN1999","25FEB2000","$24.70","$49.20","1.00"
"220100100495","26FEB2000","24MAR2001","$24.70","$49.20","1.00"
"220100100495","25MAR2001","21APR2002","$24.70","$49.20","1.00"
"220100100495","22APR2002","31DEC9999","$24.70","$49.20","1.00"
"220100100496","01JAN1998","24DEC1998","$27.05","$53.90","1.01"
"220100100496","25DEC1998","17DEC1999","$27.05","$53.90","1.00"
"220100100496","18DEC1999","09DEC2000","$27.05","$53.90","1.00"
"220100100496","10DEC2000","02DEC2001","$27.05","$53.90","1.00"
"220100100496","03DEC2001","25NOV2002","$27.05","$53.90","1.00"
"220100100496","26NOV2002","31DEC9999","$27.05","$53.90","1.00"
"220100100497","01JAN1998","31DEC9999","$14.00","$27.80","1.00"
"220100100498","01JAN1998","31DEC9999","$17.15","$34.10","1.00"
"220100100499","01JAN1998","31DEC9999","$22.75","$45.30","1.00"
"220100100500","01JAN1998","31DEC9999","$28.40","$56.60","1.00"
"220100100501","01JAN1998","31DEC9999","$34.90","$69.60","1.00"
"220100100502","01JAN1998","31DEC9999","$33.05","$65.90","1.00"
"220100100503","01JAN1998","31DEC9999","$50.55","$100.90","1.00"
"220100100504","01JAN1998","31DEC9999","$62.10","$124.00","1.00"
"220100100505","01JAN1998","31DEC9999","$50.20","$100.20","1.00"
"220100100506","01JAN1998","17NOV1998","$14.15","$28.10","1.01"
"220100100506","18NOV1998","04OCT1999","$14.15","$28.10","1.00"
"220100100506","05OCT1999","20AUG2000","$14.15","$28.10","1.00"
"220100100506","21AUG2000","07JUL2001","$14.15","$28.10","1.00"
"220100100506","08JUL2001","24MAY2002","$14.15","$28.10","1.00"
"220100100506","25MAY2002","31DEC9999","$14.15","$28.10","1.00"
"220100100507","01JAN1998","31DEC9999","$33.35","$66.50","1.00"
"220100100508","01JAN1998","03JAN1999","$25.95","$51.70","1.00"
"220100100508","04JAN1999","06JAN2000","$25.95","$51.70","1.00"
"220100100508","07JAN2000","08JAN2001","$25.95","$51.70","1.00"
"220100100508","09JAN2001","11JAN2002","$25.95","$51.70","1.00"
"220100100508","12JAN2002","31DEC9999","$25.95","$51.70","1.00"
"220100100509","01JAN1998","31DEC9999","$22.25","$44.30","1.00"
"220100100510","01JAN1998","31DEC9999","$27.65","$55.10","1.00"
"220100100511","01JAN1998","31DEC9999","$4.40","$8.70","1.00"
"220100100512","01JAN1998","31DEC9999","$16.85","$33.50","1.00"
"220100100513","01JAN1998","31DEC9999","$32.05","$63.90","1.00"
"220100100514","01JAN1998","31DEC9999","$23.20","$46.20","1.00"
"220100100515","01JAN1998","31DEC9999","$17.85","$35.50","1.00"
"220100100516","01JAN1998","31DEC9999","$20.20","$40.20","1.00"
"220100100517","01JAN1998","31DEC9999","$14.15","$28.10","1.00"
"220100100518","01JAN1998","31DEC9999","$19.70","$39.20","1.00"
"220100100519","01JAN1998","31DEC9999","$16.40","$32.60","1.00"
"220100100520","01JAN1998","31DEC9999","$24.45","$48.70","1.00"
"220100100521","01JAN1998","31DEC9999","$20.15","$40.10","1.00"
"220100100522","01JAN1998","31DEC9999","$14.05","$27.90","1.00"
"220100100523","01JAN1998","31DEC9999","$14.80","$29.40","1.00"
"220100100524","01JAN1998","28JAN1999","$24.85","$49.50","1.01"
"220100100524","29JAN1999","25FEB2000","$25.05","$49.90","1.01"
"220100100524","26FEB2000","24MAR2001","$25.05","$49.90","1.00"
"220100100524","25MAR2001","21APR2002","$25.05","$49.90","1.00"
"220100100524","22APR2002","31DEC9999","$25.05","$49.90","1.00"
"220100100525","01JAN1998","31DEC9999","$21.35","$42.50","1.00"
"220100100526","01JAN1998","31DEC9999","$21.25","$42.30","1.00"
"220100100527","01JAN1998","31DEC9999","$24.45","$48.70","1.00"
"220100100528","01JAN1998","21JAN1999","$17.60","$35.00","1.01"
"220100100528","22JAN1999","11FEB2000","$17.60","$35.00","1.00"
"220100100528","12FEB2000","03MAR2001","$17.60","$35.00","1.00"
"220100100528","04MAR2001","24MAR2002","$17.60","$35.00","1.00"
"220100100528","25MAR2002","31DEC9999","$17.60","$35.00","1.00"
"220100100529","01JAN1998","31DEC9999","$24.90","$49.60","1.00"
"220100100530","01JAN1998","31DEC9999","$26.20","$52.20","1.00"
"220100100531","01JAN1998","16JAN1999","$20.55","$40.90","1.01"
"220100100531","17JAN1999","01FEB2000","$20.75","$41.30","1.01"
"220100100531","02FEB2000","16FEB2001","$20.95","$41.70","1.01"
"220100100531","17FEB2001","04MAR2002","$20.95","$41.70","1.00"
"220100100531","05MAR2002","31DEC9999","$20.95","$41.70","1.00"
"220100100532","01JAN1998","06NOV1998","$22.70","$45.20","1.00"
"220100100532","07NOV1998","12SEP1999","$22.70","$45.20","1.00"
"220100100532","13SEP1999","18JUL2000","$22.70","$45.20","1.00"
"220100100532","19JUL2000","24MAY2001","$22.70","$45.20","1.00"
"220100100532","25MAY2001","30MAR2002","$22.70","$45.20","1.00"
"220100100532","31MAR2002","31DEC9999","$22.70","$45.20","1.00"
"220100100533","01JAN1998","31DEC9999","$27.30","$54.40","1.00"
"220100100534","01JAN1998","31DEC9999","$25.50","$50.80","1.00"
"220100100535","01JAN1998","31DEC9999","$19.95","$39.70","1.00"
"220100100536","01JAN1998","31DEC9999","$102.30","$204.40","1.00"
"220100100537","01JAN1998","21NOV1998","$34.40","$68.60","1.01"
"220100100537","22NOV1998","12OCT1999","$34.70","$69.20","1.01"
"220100100537","13OCT1999","01SEP2000","$35.00","$69.80","1.01"
"220100100537","02SEP2000","23JUL2001","$35.35","$70.40","1.01"
"220100100537","24JUL2001","13JUN2002","$35.35","$70.40","1.00"
"220100100537","14JUN2002","31DEC9999","$35.35","$70.40","1.00"
"220100100538","01JAN1998","31DEC9999","$35.00","$69.80","1.00"
"220100100539","01JAN1998","31DEC9999","$19.00","$37.80","1.00"
"220100100540","01JAN1998","31DEC9999","$14.15","$28.10","1.00"
"220100100541","01JAN1998","20JAN1999","$21.50","$42.80","1.01"
"220100100541","21JAN1999","09FEB2000","$21.50","$42.80","1.00"
"220100100541","10FEB2000","28FEB2001","$21.50","$42.80","1.00"
"220100100541","01MAR2001","20MAR2002","$21.50","$42.80","1.00"
"220100100541","21MAR2002","31DEC9999","$21.50","$42.80","1.00"
"220100100542","01JAN1998","31DEC9999","$23.20","$46.20","1.00"
"220100100543","01JAN1998","31DEC9999","$17.70","$35.20","1.00"
"220100100544","01JAN1998","31DEC9999","$18.30","$36.40","1.00"
"220100100545","01JAN1998","03FEB1999","$30.05","$59.90","1.01"
"220100100545","04FEB1999","08MAR2000","$30.05","$59.90","1.00"
"220100100545","09MAR2000","11APR2001","$30.05","$59.90","1.00"
"220100100545","12APR2001","15MAY2002","$30.05","$59.90","1.00"
"220100100545","16MAY2002","31DEC9999","$30.05","$59.90","1.00"
"220100100546","01JAN1998","31DEC9999","$85.15","$170.10","1.00"
"220100100547","01JAN1998","11JAN1999","$52.00","$103.80","1.01"
"220100100547","12JAN1999","22JAN2000","$52.50","$104.80","1.01"
"220100100547","23JAN2000","01FEB2001","$53.00","$105.80","1.01"
"220100100547","02FEB2001","12FEB2002","$53.00","$105.80","1.00"
"220100100547","13FEB2002","31DEC9999","$53.00","$105.80","1.00"
"220100100548","01JAN1998","11NOV1998","$21.85","$43.50","1.01"
"220100100548","12NOV1998","22SEP1999","$21.85","$43.50","1.00"
"220100100548","23SEP1999","02AUG2000","$21.85","$43.50","1.00"
"220100100548","03AUG2000","13JUN2001","$21.85","$43.50","1.00"
"220100100548","14JUN2001","24APR2002","$21.85","$43.50","1.00"
"220100100548","25APR2002","31DEC9999","$21.85","$43.50","1.00"
"220100100549","01JAN1998","31DEC9999","$22.65","$45.10","1.00"
"220100100550","01JAN1998","21JAN1999","$20.70","$41.20","1.01"
"220100100550","22JAN1999","11FEB2000","$20.70","$41.20","1.00"
"220100100550","12FEB2000","03MAR2001","$20.70","$41.20","1.00"
"220100100550","04MAR2001","24MAR2002","$20.70","$41.20","1.00"
"220100100550","25MAR2002","31DEC9999","$20.70","$41.20","1.00"
"220100100551","01JAN1998","31DEC9999","$27.15","$54.10","1.00"
"220100100552","01JAN1998","31DEC9999","$17.40","$34.60","1.00"
"220100100553","01JAN1998","31DEC9999","$17.60","$35.00","1.00"
"220100100554","01JAN1998","09NOV1998","$27.90","$55.60","1.01"
"220100100554","10NOV1998","18SEP1999","$27.90","$55.60","1.00"
"220100100554","19SEP1999","27JUL2000","$27.90","$55.60","1.00"
"220100100554","28JUL2000","05JUN2001","$27.90","$55.60","1.00"
"220100100554","06JUN2001","14APR2002","$27.90","$55.60","1.00"
"220100100554","15APR2002","31DEC9999","$27.90","$55.60","1.00"
"220100100555","01JAN1998","08JAN1999","$23.90","$47.60","1.00"
"220100100555","09JAN1999","16JAN2000","$23.90","$47.60","1.00"
"220100100555","17JAN2000","23JAN2001","$23.90","$47.60","1.00"
"220100100555","24JAN2001","31JAN2002","$23.90","$47.60","1.00"
"220100100555","01FEB2002","31DEC9999","$23.90","$47.60","1.00"
"220100100556","01JAN1998","29JAN1999","$23.60","$47.00","1.01"
"220100100556","30JAN1999","27FEB2000","$23.80","$47.40","1.01"
"220100100556","28FEB2000","27MAR2001","$24.00","$47.80","1.01"
"220100100556","28MAR2001","25APR2002","$24.00","$47.80","1.00"
"220100100556","26APR2002","31DEC9999","$24.00","$47.80","1.00"
"220100100557","01JAN1998","31DEC9999","$19.90","$39.60","1.00"
"220100100558","01JAN1998","31DEC9999","$80.45","$160.70","1.00"
"220100100559","01JAN1998","31DEC9999","$16.70","$33.20","1.00"
"220100100560","01JAN1998","31DEC9999","$25.85","$51.50","1.00"
"220100100561","01JAN1998","03JAN1999","$34.15","$68.10","1.01"
"220100100561","04JAN1999","06JAN2000","$34.15","$68.10","1.00"
"220100100561","07JAN2000","08JAN2001","$34.15","$68.10","1.00"
"220100100561","09JAN2001","11JAN2002","$34.15","$68.10","1.00"
"220100100561","12JAN2002","31DEC9999","$34.15","$68.10","1.00"
"220100100562","01JAN1998","31DEC9999","$19.60","$39.00","1.00"
"220100100563","01JAN1998","07JAN1999","$19.40","$38.60","1.00"
"220100100563","08JAN1999","14JAN2000","$19.40","$38.60","1.00"
"220100100563","15JAN2000","20JAN2001","$19.40","$38.60","1.00"
"220100100563","21JAN2001","27JAN2002","$19.40","$38.60","1.00"
"220100100563","28JAN2002","31DEC9999","$19.40","$38.60","1.00"
"220100100564","01JAN1998","31DEC9999","$19.90","$39.60","1.00"
"220100100565","01JAN1998","30NOV1998","$19.60","$39.00","1.00"
"220100100565","01DEC1998","30OCT1999","$19.60","$39.00","1.00"
"220100100565","31OCT1999","28SEP2000","$19.60","$39.00","1.00"
"220100100565","29SEP2000","28AUG2001","$19.60","$39.00","1.00"
"220100100565","29AUG2001","28JUL2002","$19.60","$39.00","1.00"
"220100100565","29JUL2002","31DEC9999","$19.60","$39.00","1.00"
"220100100566","01JAN1998","31DEC9999","$29.60","$59.00","1.00"
"220100100567","01JAN1998","04DEC1998","$18.00","$35.80","1.01"
"220100100567","05DEC1998","07NOV1999","$18.15","$36.10","1.01"
"220100100567","08NOV1999","10OCT2000","$18.30","$36.40","1.01"
"220100100567","11OCT2000","13SEP2001","$18.30","$36.40","1.00"
"220100100567","14SEP2001","17AUG2002","$18.30","$36.40","1.00"
"220100100567","18AUG2002","31DEC9999","$18.30","$36.40","1.00"
"220100100568","01JAN1998","31DEC9999","$42.15","$84.10","1.00"
"220100100569","01JAN1998","31DEC9999","$45.85","$91.50","1.00"
"220100100570","01JAN1998","31DEC9999","$11.45","$22.70","1.00"
"220100100571","01JAN1998","31DEC9999","$12.55","$24.90","1.00"
"220100100572","01JAN1998","31DEC9999","$14.75","$29.30","1.00"
"220100100573","01JAN1998","31DEC9999","$15.35","$30.50","1.00"
"220100100574","01JAN1998","31DEC9999","$27.70","$55.20","1.00"
"220100100575","01JAN1998","31DEC9999","$19.45","$38.70","1.00"
"220100100576","01JAN1998","31DEC9999","$26.85","$53.50","1.00"
"220100100577","01JAN1998","31DEC9999","$39.20","$78.20","1.00"
"220100100578","01JAN1998","31DEC9999","$41.35","$82.50","1.00"
"220100100579","01JAN1998","29DEC1998","$30.15","$60.10","1.01"
"220100100579","30DEC1998","27DEC1999","$30.45","$60.70","1.01"
"220100100579","28DEC1999","24DEC2000","$30.45","$60.70","1.00"
"220100100579","25DEC2000","22DEC2001","$30.45","$60.70","1.00"
"220100100579","23DEC2001","31DEC9999","$30.45","$60.70","1.00"
"220100100580","01JAN1998","17DEC1998","$28.35","$56.50","1.01"
"220100100580","18DEC1998","03DEC1999","$28.35","$56.50","1.00"
"220100100580","04DEC1999","18NOV2000","$28.35","$56.50","1.00"
"220100100580","19NOV2000","04NOV2001","$28.35","$56.50","1.00"
"220100100580","05NOV2001","21OCT2002","$28.35","$56.50","1.00"
"220100100580","22OCT2002","31DEC9999","$28.35","$56.50","1.00"
"220100100581","01JAN1998","31DEC9999","$19.45","$38.70","1.00"
"220100100582","01JAN1998","31DEC9999","$17.25","$34.30","1.00"
"220100100583","01JAN1998","31DEC9999","$24.65","$49.10","1.00"
"220100100584","01JAN1998","31DEC9999","$8.80","$17.40","1.00"
"220100100585","01JAN1998","31DEC9999","$20.45","$40.70","1.00"
"220100100586","01JAN1998","31DEC9999","$22.30","$44.40","1.00"
"220100100587","01JAN1998","23NOV1998","$23.45","$46.70","1.01"
